0;29;10.0;down
1;1;3.222590161993058e-12;right
1;2;3.580655735547842e-12;right
1;3;3.9785063728309354e-12;down
1;5;4.911736262754241e-12;right
1;6;5.457484736393601e-12;right
1;7;6.063871929326224e-12;down
1;8;5.457484736393601e-12;left
1;9;4.911736262754241e-12;left
1;11;2.610298031214377e-12;down
1;12;2.3492682280929393e-12;left
1;13;2.1143414052836453e-12;left
1;14;1.902907264755281e-12;left
1;15;1.7126165382797529e-12;left
1;16;1.5413548844517775e-12;left
1;17;1.3872193960065999e-12;left
1;19;1.350851717672992;right
1;20;1.5009463529699911;right
1;21;1.6677181699666568;right
1;22;1.853020188851841;right
1;23;2.05891132094649;right
1;24;2.2876792454961;right
1;25;2.541865828329;down
1;27;4.7829690000000005;down
1;29;9.0;up
1;30;8.1;left
1;31;7.29;left
1;33;1.0941898913151236;right
1;34;1.2157665459056928;right
1;35;1.350851717672992;right
1;36;1.5009463529699911;right
1;37;1.6677181699666568;down
1;38;1.5009463529699911;left
1;39;1.350851717672992;left
1;40;1.2157665459056928;left
1;41;1.0941898913151236;left
1;42;0.9847709021836112;left
1;43;0.88629381196525;left
1;44;0.7976644307687251;left
1;45;0.7178979876918525;left
1;46;0.6461081889226673;left
1;47;0.5814973700304006;left
1;48;0.5233476330273605;left
1;49;0.47101286972462447;left
1;50;0.423911582752162;left
1;51;0.38152042447694584;left
1;52;0.34336838202925124;left
1;53;0.30903154382632614;left
1;54;0.27812838944369356;left
1;55;0.2503155504993242;left
1;56;0.2252839954493918;left
1;57;0.2027555959044526;left
1;58;0.18248003631400736;left
1;59;0.16423203268260664;left
2;1;2.900331145793752e-12;up
2;3;4.420562636478817e-12;down
2;7;6.737635477029137e-12;down
2;9;4.420562636478817e-12;up
2;11;2.900331145793752e-12;down
2;15;1.5413548844517775e-12;up
2;19;1.2157665459056928;up
2;25;2.82429536481;down
2;27;5.3144100000000005;down
2;29;8.1;up
2;31;6.561;up
2;37;1.853020188851841;down
2;51;0.34336838202925124;up
3;1;2.610298031214377e-12;up
3;3;4.911736262754241e-12;right
3;4;5.457484736393601e-12;right
3;5;6.063871929326224e-12;right
3;6;6.737635477029137e-12;right
3;7;7.486261641143486e-12;down
3;9;3.9785063728309354e-12;up
3;10;3.580655735547842e-12;left
3;11;3.222590161993058e-12;left
3;13;3.173513021193935e-13;down
3;15;1.3872193960065999e-12;up
3;16;1.2484974564059398e-12;left
3;17;1.123647710765346e-12;left
3;19;1.0941898913151236;up
3;21;0.2503155504993242;right
3;22;0.27812838944369356;right
3;23;0.30903154382632614;down
3;25;3.1381059609000004;down
3;27;5.9049000000000005;right
3;28;6.561;right
3;29;7.29;up
3;31;5.9049000000000005;up
3;32;5.3144100000000005;left
3;33;4.7829690000000005;left
3;35;2.541865828329;down
3;36;2.2876792454961;left
3;37;2.05891132094649;left
3;39;0.0003643538942055904;down
3;41;0.0006855961324127992;right
3;42;0.0007617734804586657;right
3;43;0.0008464149782874062;right
3;44;0.0009404610869860069;right
3;45;0.0010449567633177854;down
3;47;0.004567759074507748;right
3;48;0.005075287860564165;right
3;49;0.005639208733960182;down
3;51;0.30903154382632614;up
3;52;0.27812838944369356;left
3;53;0.2503155504993242;left
3;54;0.2252839954493918;left
3;55;0.2027555959044526;left
3;56;0.18248003631400736;left
3;57;0.16423203268260664;left
3;58;0.14780882941434598;left
3;59;0.13302794647291138;left
4;1;2.3492682280929393e-12;up
4;7;8.318068490159428e-12;down
4;13;3.526125579104372e-13;down
4;17;1.0112829396888114e-12;up
4;19;0.9847709021836112;up
4;23;0.34336838202925124;down
4;25;3.4867844010000004;down
4;27;5.3144100000000005;up
4;33;4.3046721;up
4;35;2.82429536481;down
4;39;0.0004048376602284338;down
4;41;0.0006170365191715193;up
4;45;0.0011610630703530948;down
4;47;0.004110983167056974;up
4;49;0.00626578748217798;down
4;59;0.11972515182562025;up
5;1;2.1143414052836453e-12;up
5;2;1.902907264755281e-12;left
5;3;1.7126165382797529e-12;left
5;5;3.9179173101159687e-13;down
5;7;9.242298322399365e-12;right
5;8;1.0269220358221516e-11;right
5;9;1.1410244842468351e-11;right
5;10;1.2678049824964835e-11;right
5;11;1.4086722027738705e-11;down
5;13;3.9179173101159687e-13;right
5;14;4.3532414556844094e-13;right
5;15;4.836934950760455e-13;down
5;17;9.101546457199302e-13;up
5;19;0.88629381196525;up
5;20;0.7976644307687251;left
5;21;0.7178979876918525;left
5;23;0.38152042447694584;down
5;25;3.8742048900000006;right
5;26;4.3046721;right
5;27;4.7829690000000005;up
5;29;1.0941898913151236;down
5;30;0.9847709021836112;left
5;31;0.88629381196525;left
5;33;3.8742048900000006;up
5;34;3.4867844010000004;left
5;35;3.1381059609000004;left
5;37;0.0003643538942055904;right
5;38;0.0004048376602284338;right
5;39;0.0004498196224760375;right
5;40;0.0004997995805289306;right
5;41;0.0005553328672543673;up
5;43;0.0015926791088519817;down
5;44;0.0014334111979667837;left
5;45;0.0012900700781701053;left
5;47;0.0036998848503512764;up
5;49;0.006961986091308867;down
5;51;0.005639208733960182;down
5;53;0.0246503470495807;right
5;54;0.02738927449953411;right
5;55;0.030432527221704565;down
5;57;0.08727963568087717;right
5;58;0.0969773729787524;right
5;59;0.10775263664305823;up
6;3;1.5413548844517775e-12;up
6;5;4.3532414556844094e-13;down
6;7;8.318068490159428e-12;up
6;11;1.5651913364154117e-11;down
6;15;5.374372167511617e-13;down
6;17;8.191391811479372e-13;up
6;19;0.7976644307687251;up
6;21;0.6461081889226673;up
6;23;0.423911582752162;down
6;27;4.3046721;up
6;29;1.2157665459056928;down
6;31;0.7976644307687251;up
6;35;2.82429536481;up
6;37;0.0003279185047850314;up
6;43;0.0017696434542799797;down
6;47;0.003329896365316149;up
6;49;0.007735540101454296;down
6;51;0.00626578748217798;down
6;53;0.02218531234462263;up
6;55;0.03381391913522729;down
6;57;0.07855167211278945;up
6;59;0.0969773729787524;up
7;1;1.123647710765346e-12;right
7;2;1.2484974564059398e-12;right
7;3;1.3872193960065999e-12;up
7;5;4.836934950760455e-13;down
7;7;7.486261641143486e-12;up
7;8;6.737635477029137e-12;left
7;9;6.063871929326224e-12;left
7;11;1.739101484906013e-11;right
7;12;1.9323349832289033e-11;right
7;13;2.147038870254337e-11;down
7;15;5.971524630568463e-13;right
7;16;6.635027367298292e-13;right
7;17;7.372252630331435e-13;up
7;19;0.7178979876918525;up
7;21;0.5814973700304006;up
7;22;0.5233476330273605;left
7;23;0.47101286972462447;left
7;25;3.1381059609000004;right
7;26;3.4867844010000004;right
7;27;3.8742048900000006;up
7;29;1.350851717672992;down
7;31;0.7178979876918525;up
7;33;2.05891132094649;right
7;34;2.2876792454961;right
7;35;2.541865828329;up
7;37;0.0002951266543065283;up
7;38;0.00026561398887587544;left
7;39;0.0002390525899882879;left
7;41;0.00012704234747596573;down
7;43;0.001966270504755533;right
7;44;0.0021847450052839253;right
7;45;0.0024274944503154725;right
7;46;0.0026972160559060807;right
7;47;0.002996906728784534;up
7;49;0.00859504455717144;down
7;50;0.007735540101454296;left
7;51;0.006961986091308867;left
7;53;0.01996678111016037;up
7;55;0.037571021261363656;down
7;57;0.0706965049015105;up
7;59;0.08727963568087717;up
8;1;1.0112829396888114e-12;up
8;5;5.374372167511617e-13;down
8;7;6.737635477029137e-12;up
8;13;2.385598744727041e-11;down
8;25;2.82429536481;up
8;29;1.5009463529699911;down
8;31;0.6461081889226673;up
8;39;0.0002151473309894591;up
8;41;0.00014115816386218414;down
8;49;0.009550049507968268;down
8;53;0.017970102999144335;up
8;55;0.041745579179292946;down
8;57;0.06362685441135946;up
8;59;0.07855167211278945;up
9;1;9.101546457199302e-13;up
9;2;8.191391811479372e-13;left
9;3;7.372252630331435e-13;left
9;4;6.635027367298292e-13;left
9;5;5.971524630568463e-13;left
9;7;6.063871929326224e-12;up
9;9;4.0400324217633504e-11;down
9;10;3.636029179587016e-11;left
9;11;3.2724262616283144e-11;left
9;12;2.945183635465483e-11;left
9;13;2.6506652719189347e-11;left
9;15;0.04638397686588105;right
9;16;0.05153775207320116;right
9;17;0.05726416897022351;right
9;18;0.06362685441135946;right
9;19;0.0706965049015105;right
9;20;0.07855167211278945;right
9;21;0.08727963568087717;down
9;23;2.05891132094649;right
9;24;2.2876792454961;right
9;25;2.541865828329;up
9;26;2.2876792454961;left
9;27;2.05891132094649;left
9;28;1.853020188851841;left
9;29;1.6677181699666568;left
9;31;0.5814973700304006;up
9;33;9.677749120240559e-09;down
9;34;8.709974208216502e-09;left
9;35;7.838976787394852e-09;left
9;36;7.055079108655367e-09;left
9;37;6.34957119778983e-09;left
9;39;0.0001936325978905132;up
9;40;0.00017426933810146187;left
9;41;0.0001568424042913157;left
9;43;3.5880511311095144e-05;right
9;44;3.9867234790105716e-05;right
9;45;4.4296927544561907e-05;down
9;46;3.9867234790105716e-05;left
9;47;3.5880511311095144e-05;left
9;49;0.010611166119964741;right
9;50;0.0117901845777386;right
9;51;0.013100205086376222;right
9;52;0.014555783429306914;right
9;53;0.016173092699229903;up
9;55;0.04638397686588105;right
9;56;0.05153775207320116;right
9;57;0.05726416897022351;up
9;59;0.0706965049015105;up
10;7;5.457484736393601e-12;up
10;9;4.4889249130703893e-11;down
10;13;2.385598744727041e-11;up
10;15;0.041745579179292946;up
10;21;0.0969773729787524;down
10;31;0.5233476330273605;up
10;33;1.0753054578045064e-08;down
10;37;5.714614078010847e-09;up
10;41;0.00014115816386218414;up
10;45;4.9218808382846565e-05;down
10;47;3.229246017998563e-05;up
10;51;0.0117901845777386;up
11;1;3.2724262616283144e-11;right
11;2;3.636029179587016e-11;right
11;3;4.0400324217633504e-11;right
11;4;4.4889249130703893e-11;right
11;5;4.987694347855988e-11;down
11;7;4.911736262754241e-12;up
11;9;4.987694347855988e-11;down
11;11;1.739101484906013e-11;right
11;12;1.9323349832289033e-11;right
11;13;2.147038870254337e-11;up
11;15;0.037571021261363656;up
11;16;0.03381391913522729;left
11;17;0.030432527221704565;left
11;19;0.08727963568087717;right
11;20;0.0969773729787524;right
11;21;0.10775263664305823;right
11;22;0.11972515182562025;right
11;23;0.13302794647291138;right
11;24;0.14780882941434598;right
11;25;0.16423203268260664;down
11;27;0.2027555959044526;down
11;29;0.38152042447694584;right
11;30;0.423911582752162;right
11;31;0.47101286972462447;up
11;33;1.1947838420050071e-08;right
11;34;1.3275376022277857e-08;right
11;35;1.4750417802530952e-08;down
11;37;5.143152670209763e-09;up
11;38;4.628837403188787e-09;left
11;39;4.165953662869909e-09;left
11;41;0.00012704234747596573;up
11;42;0.00011433811272836916;left
11;43;0.00010290430145553225;left
11;45;5.4687564869829514e-05;down
11;47;2.906321416198707e-05;up
11;48;2.6156892745788365e-05;left
11;49;2.354120347120953e-05;left
11;51;0.010611166119964741;up
11;53;0.005639208733960182;down
11;54;0.005075287860564165;left
11;55;0.004567759074507748;left
11;56;0.004110983167056974;left
11;57;0.0036998848503512764;left
11;58;0.003329896365316149;left
11;59;0.002996906728784534;left
12;5;5.541882608728876e-11;down
12;9;5.541882608728876e-11;down
12;11;1.5651913364154117e-11;up
12;17;0.02738927449953411;up
12;25;0.18248003631400736;down
12;27;0.2252839954493918;down
12;29;0.34336838202925124;up
12;35;1.638935311392328e-08;down
12;39;3.749358296582918e-09;up
12;43;9.261387130997903e-05;up
12;45;6.076396096647724e-05;down
12;47;2.6156892745788365e-05;up
12;51;0.009550049507968268;up
12;53;0.00626578748217798;down
12;59;0.0026972160559060807;up
13;1;4.0400324217633504e-11;right
13;2;4.4889249130703893e-11;right
13;3;4.987694347855988e-11;down
13;5;6.157647343032084e-11;down
13;7;7.602033756829732e-11;down
13;8;6.84183038114676e-11;left
13;9;6.157647343032084e-11;left
13;11;1.4086722027738705e-11;up
13;13;7.486261641143486e-12;down
13;14;6.737635477029137e-12;left
13;15;6.063871929326224e-12;left
13;17;0.0246503470495807;up
13;18;0.02218531234462263;left
13;19;0.01996678111016037;left
13;20;0.017970102999144335;left
13;21;0.016173092699229903;left
13;22;0.014555783429306914;left
13;23;0.013100205086376222;left
13;25;0.2027555959044526;right
13;26;0.2252839954493918;right
13;27;0.2503155504993242;right
13;28;0.27812838944369356;right
13;29;0.30903154382632614;up
13;31;2.7755513410766107e-08;down
13;32;2.4979962069689497e-08;left
13;33;2.2481965862720548e-08;left
13;34;2.0233769276448492e-08;left
13;35;1.8210392348803643e-08;left
13;37;2.7332821982089474e-09;right
13;38;3.0369802202321637e-09;right
13;39;3.374422466924626e-09;up
13;41;6.751551218497471e-05;right
13;42;7.501723576108301e-05;right
13;43;8.335248417898113e-05;up
13;44;7.501723576108301e-05;left
13;45;6.751551218497471e-05;left
13;47;2.354120347120953e-05;up
13;48;2.1187083124088578e-05;left
13;49;1.906837481167972e-05;left
13;51;0.00859504455717144;up
13;52;0.007735540101454296;left
13;53;0.006961986091308867;left
13;55;0.0015926791088519817;right
13;56;0.0017696434542799797;right
13;57;0.001966270504755533;right
13;58;0.0021847450052839253;right
13;59;0.0024274944503154725;up
14;1;3.636029179587016e-11;up
14;3;5.541882608728876e-11;down
14;5;6.84183038114676e-11;down
14;7;8.446704174255258e-11;down
14;11;1.2678049824964835e-11;up
14;13;8.318068490159428e-12;down
14;15;5.457484736393601e-12;up
14;23;0.0117901845777386;up
14;31;3.0839459345295674e-08;down
14;49;1.716153733051175e-05;up
14;55;0.0014334111979667837;up
15;1;3.2724262616283144e-11;up
15;3;6.157647343032084e-11;right
15;4;6.84183038114676e-11;right
15;5;7.602033756829732e-11;right
15;6;8.446704174255258e-11;right
15;7;9.38522686028362e-11;right
15;8;1.0428029844759577e-10;right
15;9;1.1586699827510641e-10;down
15;11;1.1410244842468351e-11;up
15;12;1.0269220358221516e-11;left
15;13;9.242298322399365e-12;left
15;15;4.911736262754241e-12;up
15;16;4.420562636478817e-12;left
15;17;3.9785063728309354e-12;left
15;18;3.580655735547842e-12;left
15;19;3.222590161993058e-12;left
